Store,Dept,Date,Weekly_Sales_Pred
16,44,2013-02-22,2970.349
16,44,2013-03-01,2970.349
16,44,2013-03-08,2970.349
16,44,2013-03-15,2970.349
16,44,2013-03-22,3679.3528
16,44,2013-03-29,2970.349
16,44,2013-04-05,2970.349
16,44,2013-04-12,2970.349
16,44,2013-04-19,2970.349
16,44,2013-04-26,2970.349
16,44,2013-05-03,2970.349
16,44,2013-05-10,2970.349
16,44,2013-05-17,2970.349
16,44,2013-05-24,2970.349
16,44,2013-05-31,2970.349
16,44,2013-06-07,2970.349
16,44,2013-06-14,2970.349
16,44,2013-06-21,2970.349
16,44,2013-06-28,2970.349
16,44,2013-07-05,2970.349
16,44,2013-07-12,2970.349
16,44,2013-07-19,2970.349
16,44,2013-07-26,2970.349
16,45,2012-11-02,1487.6105
16,45,2012-11-16,1487.6105
16,45,2012-12-28,3279.409
16,45,2013-01-18,1263.1469
16,45,2013-02-01,1585.7124
16,45,2013-02-08,1772.3644
16,45,2013-02-15,1585.7124
16,45,2013-03-01,1585.7124
16,45,2013-03-15,1585.7124
16,45,2013-03-22,2294.714
16,45,2013-03-29,1585.7124
16,45,2013-04-05,1585.7124
16,45,2013-04-12,1585.7124
16,45,2013-04-19,1585.7124
16,45,2013-04-26,1585.7124
16,46,2012-11-02,10582.999
16,46,2012-11-09,10582.999
16,46,2012-11-16,10582.999
16,46,2012-11-23,12526.601
16,46,2012-11-30,11471.151
16,46,2012-12-07,10946.229
16,46,2012-12-14,10946.229
16,46,2012-12-21,10946.229
16,46,2012-12-28,9957.848
16,46,2013-01-04,11226.947
16,46,2013-01-11,11226.947
16,46,2013-01-18,11226.947
16,46,2013-01-25,11226.947
16,46,2013-02-01,11537.903
16,46,2013-02-08,11724.556
16,46,2013-02-15,11537.903
16,46,2013-02-22,11537.903
16,46,2013-03-01,11537.903
16,46,2013-03-08,11537.903
16,46,2013-03-15,11537.903
16,46,2013-03-22,12246.905
16,46,2013-03-29,11537.903
16,46,2013-04-05,11537.903
16,46,2013-04-12,11537.903
16,46,2013-04-19,11537.903
16,46,2013-04-26,11537.903
16,46,2013-05-03,11537.903
16,46,2013-05-10,11537.903
16,46,2013-05-17,11537.903
16,46,2013-05-24,11537.903
16,46,2013-05-31,11537.903
16,46,2013-06-07,11537.903
16,46,2013-06-14,11537.903
16,46,2013-06-21,11537.903
16,46,2013-06-28,11537.903
16,46,2013-07-05,11537.903
16,46,2013-07-12,11537.903
16,46,2013-07-19,11537.903
16,46,2013-07-26,11537.903
16,47,2013-04-05,1978.2427
16,47,2013-07-12,1978.2427
16,48,2012-11-02,1880.1409
16,48,2012-11-09,1880.1409
16,48,2012-11-16,1880.1409
16,48,2012-11-23,3593.958
16,48,2012-11-30,2538.5068
16,48,2012-12-07,3741.8118
16,48,2012-12-14,3741.8118
16,48,2012-12-21,3741.8118
16,48,2013-01-04,1667.2864
16,48,2013-01-11,1667.2864
16,48,2013-01-18,1667.2864
16,48,2013-01-25,1667.2864
16,48,2013-02-01,1978.2427
16,48,2013-02-08,2164.8948
16,48,2013-02-15,1978.2427
16,48,2013-02-22,1978.2427
16,48,2013-03-01,1978.2427
16,48,2013-03-08,1978.2427
16,48,2013-03-15,1978.2427
16,48,2013-03-22,2120.483
16,48,2013-03-29,1978.2427
16,48,2013-04-05,1978.2427
16,48,2013-04-12,1978.2427
16,48,2013-04-19,1978.2427
16,48,2013-04-26,1978.2427
16,48,2013-05-03,1978.2427
16,48,2013-05-10,1978.2427
16,48,2013-05-17,1978.2427
16,48,2013-05-24,1978.2427
16,48,2013-05-31,1978.2427
16,48,2013-06-07,1978.2427
16,48,2013-06-14,1978.2427
16,48,2013-06-21,1978.2427
16,48,2013-06-28,1978.2427
16,48,2013-07-12,1978.2427
16,48,2013-07-19,1978.2427
16,48,2013-07-26,1978.2427
16,49,2012-11-02,2929.7795
16,49,2012-11-09,2929.7795
16,49,2012-11-16,2929.7795
16,49,2012-11-23,4643.5986
16,49,2012-11-30,3588.148
16,49,2012-12-07,4791.4526
16,49,2012-12-14,4791.4526
16,49,2012-12-21,4791.4526
16,49,2012-12-28,3803.0706
16,52,2012-11-02,1037.1957
16,52,2012-11-09,1037.1957
16,52,2012-11-16,1037.1957
16,52,2012-11-23,2751.011
16,52,2012-11-30,1695.5609
16,52,2012-12-07,2898.866
16,52,2012-12-14,2898.866
16,52,2012-12-21,2898.866
16,52,2012-12-28,1910.4843
16,52,2013-01-04,824.34174
16,52,2013-01-11,824.34174
16,52,2013-01-18,824.34174
16,52,2013-01-25,824.34174
16,52,2013-02-01,1135.2977
16,52,2013-02-08,1321.9498
16,52,2013-02-15,1135.2977
16,52,2013-02-22,1135.2977
16,52,2013-03-01,1135.2977
16,52,2013-03-08,1135.2977
16,52,2013-03-15,1135.2977
16,52,2013-03-22,1277.5377
16,52,2013-03-29,1135.2977
16,52,2013-04-05,1135.2977
16,52,2013-04-12,1135.2977
16,52,2013-04-19,1135.2977
16,52,2013-04-26,1135.2977
16,52,2013-05-03,1135.2977
16,52,2013-05-10,1135.2977
16,52,2013-05-17,1135.2977
16,52,2013-05-24,1135.2977
16,52,2013-05-31,1135.2977
16,52,2013-06-07,1135.2977
16,52,2013-06-14,1135.2977
16,52,2013-06-21,1135.2977
16,52,2013-06-28,1135.2977
16,52,2013-07-05,1135.2977
16,52,2013-07-12,1135.2977
16,52,2013-07-19,1135.2977
16,52,2013-07-26,1135.2977
16,54,2012-11-02,758.0551
16,54,2012-11-30,1416.42
16,54,2012-12-21,2619.725
16,54,2012-12-28,1631.3434
16,54,2013-01-04,545.20074
16,54,2013-01-25,545.20074
16,54,2013-02-01,856.15704
16,54,2013-02-08,1042.809
16,54,2013-02-15,856.15704
16,54,2013-02-22,856.15704
16,54,2013-03-15,856.15704
16,54,2013-03-22,998.39685
16,54,2013-04-12,856.15704
16,54,2013-05-24,856.15704
16,54,2013-05-31,856.15704
16,54,2013-06-07,856.15704
16,54,2013-06-14,856.15704
16,54,2013-06-21,856.15704
16,54,2013-07-05,856.15704
16,54,2013-07-19,856.15704
16,55,2012-11-02,6530.668
16,55,2012-11-09,6530.668
16,55,2012-11-16,6530.668
16,55,2012-11-23,8244.483
16,55,2012-11-30,7189.033
16,55,2012-12-07,8392.338
16,55,2012-12-14,8392.338
16,55,2012-12-21,8392.338
16,55,2012-12-28,7403.956
16,55,2013-01-04,4955.331
16,55,2013-01-11,4955.331
16,55,2013-01-18,4955.331
16,55,2013-01-25,4955.331
16,55,2013-02-01,5266.287
16,55,2013-02-08,5452.9395
16,55,2013-02-15,5266.287
16,55,2013-02-22,5266.287
16,55,2013-03-01,5266.287
16,55,2013-03-08,5266.287
16,55,2013-03-15,5266.287
16,55,2013-03-22,5408.528
16,55,2013-03-29,5266.287
16,55,2013-04-05,5266.287
16,55,2013-04-12,5266.287
16,55,2013-04-19,5266.287
16,55,2013-04-26,5266.287
16,55,2013-05-03,5266.287
16,55,2013-05-10,5266.287
16,55,2013-05-17,5266.287
16,55,2013-05-24,5266.287
16,55,2013-05-31,5266.287
16,55,2013-06-07,5266.287
16,55,2013-06-14,5266.287
16,55,2013-06-21,5266.287
16,55,2013-06-28,5266.287
16,55,2013-07-05,5266.287
16,55,2013-07-12,5266.287
16,55,2013-07-19,5266.287
16,55,2013-07-26,5266.287
16,56,2012-11-02,1945.9028
16,56,2012-11-09,1945.9028
16,56,2012-11-16,1945.9028
16,56,2012-11-23,3256.7068
16,56,2012-11-30,2201.2563
16,56,2012-12-07,3807.5745
16,56,2012-12-14,3807.5745
16,56,2012-12-21,3807.5745
16,56,2012-12-28,2819.1912
16,56,2013-01-04,1733.0492
16,56,2013-01-11,1733.0492
16,56,2013-01-18,1733.0492
16,56,2013-01-25,1733.0492
16,56,2013-02-01,2044.0049
16,56,2013-02-08,2230.657
16,56,2013-02-15,2044.0049
16,56,2013-02-22,2044.0049
16,56,2013-03-01,2044.0049
16,56,2013-03-08,2044.0049
16,56,2013-03-15,2044.0049
16,56,2013-03-22,2186.2449
16,56,2013-03-29,2044.0049
16,56,2013-04-05,2044.0049
16,56,2013-04-12,2044.0049
16,56,2013-04-19,2044.0049
16,56,2013-04-26,2044.0049
16,56,2013-05-03,2044.0049
16,56,2013-05-10,2044.0049
16,56,2013-05-17,2044.0049
16,56,2013-05-24,2044.0049
16,56,2013-05-31,2044.0049
16,56,2013-06-07,2044.0049
16,56,2013-06-14,2044.0049
16,56,2013-06-21,2044.0049
16,56,2013-06-28,2044.0049
16,56,2013-07-05,2044.0049
16,56,2013-07-12,2044.0049
16,56,2013-07-19,2044.0049
16,56,2013-07-26,2044.0049
16,58,2012-11-02,1945.9028
16,58,2012-11-09,1945.9028
16,58,2012-11-23,3256.7068
16,58,2012-12-14,3807.5745
16,58,2012-12-21,3807.5745
16,58,2012-12-28,2819.1912
16,58,2013-01-04,1733.0492
16,58,2013-01-11,1733.0492
16,58,2013-02-01,2044.0049
16,58,2013-02-15,2044.0049
16,58,2013-03-01,2044.0049
16,58,2013-03-08,2044.0049
16,58,2013-03-15,2044.0049
16,58,2013-03-22,2186.2449
16,58,2013-03-29,2044.0049
16,58,2013-04-12,2044.0049
16,58,2013-04-19,2044.0049
16,58,2013-04-26,2044.0049
16,58,2013-05-03,2044.0049
16,58,2013-05-10,2044.0049
16,58,2013-05-31,2044.0049
16,58,2013-06-07,2044.0049
16,58,2013-06-14,2044.0049
16,58,2013-06-21,2044.0049
16,58,2013-06-28,2044.0049
16,58,2013-07-05,2044.0049
16,58,2013-07-12,2044.0049
16,58,2013-07-26,2044.0049
16,59,2012-11-02,1285.8568
16,59,2012-11-09,1285.8568
16,59,2012-11-16,1285.8568
16,59,2012-11-23,2596.6602
16,59,2012-11-30,1541.2107
16,59,2012-12-07,3147.528
16,59,2012-12-14,3147.528
16,59,2012-12-21,3147.528
16,59,2012-12-28,2159.1453
16,59,2013-01-04,1073.0028
16,59,2013-01-11,1073.0028
16,59,2013-02-08,1570.611
16,59,2013-02-15,1383.9589
16,59,2013-02-22,1383.9589
16,59,2013-05-24,1383.9589
16,60,2012-11-02,1285.8568
16,60,2012-11-09,1285.8568
16,60,2012-11-16,1285.8568
16,60,2012-11-23,2596.6602
16,60,2012-11-30,1541.2107
16,60,2012-12-07,3147.528
16,60,2012-12-14,3147.528
16,60,2012-12-21,3147.528
16,60,2012-12-28,2159.1453
16,60,2013-01-04,1073.0028
16,60,2013-01-11,1073.0028
16,60,2013-01-18,1073.0028
16,60,2013-01-25,1073.0028
16,60,2013-02-01,1383.9589
16,60,2013-02-08,1570.611
16,60,2013-02-15,1383.9589
16,60,2013-02-22,1383.9589
16,60,2013-03-01,1383.9589
16,60,2013-03-08,1383.9589
16,60,2013-03-15,1383.9589
16,60,2013-03-22,1526.1991
16,60,2013-03-29,1383.9589
16,60,2013-04-05,1383.9589
16,60,2013-04-12,1383.9589
16,60,2013-04-19,1383.9589
16,60,2013-04-26,1383.9589
16,60,2013-05-03,1383.9589
16,60,2013-05-10,1383.9589
16,60,2013-05-17,1383.9589
16,60,2013-05-24,1383.9589
16,60,2013-05-31,1383.9589
16,60,2013-06-07,1383.9589
16,60,2013-06-14,1383.9589
16,60,2013-06-21,1383.9589
16,60,2013-06-28,1383.9589
16,60,2013-07-05,1383.9589
16,60,2013-07-12,1383.9589
16,60,2013-07-19,1383.9589
16,60,2013-07-26,1383.9589
16,67,2012-11-02,3813.5212
16,67,2012-11-09,3813.5212
16,67,2012-11-16,3813.5212
16,67,2012-11-23,5124.325
16,67,2012-11-30,4068.8752
16,67,2012-12-07,5217.156
16,67,2012-12-14,5217.156
16,67,2012-12-21,5217.156
16,67,2012-12-28,4228.775
16,67,2013-01-04,3600.667
16,67,2013-01-11,3600.667
16,67,2013-01-18,3600.667
16,67,2013-01-25,3600.667
16,67,2013-02-01,3911.6228
16,67,2013-02-08,4904.4897
16,67,2013-02-15,3911.6228
16,67,2013-02-22,3911.6228
16,67,2013-03-01,3911.6228
16,67,2013-03-08,3911.6228
16,67,2013-03-15,3911.6228
16,67,2013-03-22,4053.8635
16,67,2013-03-29,3911.6228
16,67,2013-04-05,3911.6228
16,67,2013-04-12,3911.6228
16,67,2013-04-19,3911.6228
16,67,2013-04-26,3911.6228
16,67,2013-05-03,3911.6228
16,67,2013-05-10,3911.6228
16,67,2013-05-17,3911.6228
16,67,2013-05-24,3911.6228
16,67,2013-05-31,3911.6228
16,67,2013-06-07,3911.6228
16,67,2013-06-14,3911.6228
16,67,2013-06-21,3911.6228
16,67,2013-06-28,3911.6228
16,67,2013-07-05,3911.6228
16,67,2013-07-12,3911.6228
16,67,2013-07-19,3911.6228
16,67,2013-07-26,3911.6228
16,71,2012-11-02,3813.5212
16,71,2012-11-09,3813.5212
16,71,2012-11-16,3813.5212
16,71,2012-11-23,5124.325
16,71,2012-11-30,4068.8752
16,71,2012-12-07,5217.156
16,71,2012-12-14,5217.156
16,71,2012-12-21,5217.156
16,71,2012-12-28,4228.775
16,71,2013-01-04,3367.5933
16,71,2013-01-11,3367.5933
16,71,2013-01-18,3367.5933
16,71,2013-01-25,3367.5933
16,71,2013-02-01,3911.6228
16,71,2013-02-08,4904.4897
16,71,2013-02-15,3911.6228
16,71,2013-02-22,3911.6228
16,71,2013-03-01,3911.6228
16,71,2013-03-08,3911.6228
16,71,2013-03-15,3911.6228
16,71,2013-03-22,4053.8635
16,71,2013-03-29,3911.6228
16,71,2013-04-05,3911.6228
16,71,2013-04-12,3911.6228
16,71,2013-04-19,3911.6228
16,71,2013-04-26,3911.6228
16,71,2013-05-03,3911.6228
16,71,2013-05-10,3911.6228
16,71,2013-05-17,3911.6228
16,71,2013-05-24,3911.6228
16,71,2013-05-31,3911.6228
16,71,2013-06-07,3911.6228
16,71,2013-06-14,3911.6228
16,71,2013-06-21,3911.6228
16,71,2013-06-28,3911.6228
16,71,2013-07-05,3911.6228
16,71,2013-07-12,3911.6228
16,71,2013-07-19,3911.6228
16,71,2013-07-26,3911.6228
16,72,2012-11-02,26308.045
16,72,2012-11-09,26308.045
16,72,2012-11-16,26308.045
16,72,2012-11-23,110250.97
16,72,2012-11-30,52239.047
16,72,2012-12-07,29140.252
16,72,2012-12-14,29140.252
16,72,2012-12-21,29140.252
16,72,2012-12-28,26067.941
16,72,2013-01-04,25500.768
16,72,2013-01-11,25500.768
16,72,2013-01-18,25500.768
16,72,2013-01-25,25500.768
16,72,2013-02-01,26168.285
16,72,2013-02-08,34673.188
16,72,2013-02-15,26168.285
16,72,2013-02-22,26168.285
16,72,2013-03-01,26168.285
16,72,2013-03-08,26168.285
16,72,2013-03-15,26168.285
16,72,2013-03-22,40647.96
16,72,2013-03-29,26168.285
16,72,2013-04-05,26168.285
16,72,2013-04-12,26168.285
16,72,2013-04-19,26168.285
16,72,2013-04-26,26168.285
16,72,2013-05-03,26168.285
16,72,2013-05-10,26168.285
16,72,2013-05-17,26168.285
16,72,2013-05-24,26168.285
16,72,2013-05-31,26168.285
16,72,2013-06-07,26168.285
16,72,2013-06-14,26168.285
16,72,2013-06-21,26168.285
16,72,2013-06-28,26168.285
16,72,2013-07-05,26168.285
16,72,2013-07-12,26168.285
16,72,2013-07-19,26168.285
16,72,2013-07-26,26168.285
16,74,2012-11-02,10267.685
16,74,2012-11-09,10267.685
16,74,2012-11-16,10267.685
16,74,2012-11-23,11028.269
16,74,2012-11-30,8889.794
16,74,2012-12-07,10869.362
16,74,2012-12-14,10869.362
16,74,2012-12-21,10869.362
16,74,2012-12-28,9880.983
16,74,2013-01-04,9460.406
16,74,2013-01-11,9460.406
16,74,2013-01-18,9460.406
16,74,2013-01-25,9460.406
16,74,2013-02-01,10127.922
16,74,2013-02-08,10652.004
16,74,2013-02-15,10127.922
16,74,2013-02-22,10127.922
16,74,2013-03-01,10127.922
16,74,2013-03-08,10127.922
16,74,2013-03-15,10127.922
16,74,2013-03-22,10357.32
16,74,2013-03-29,10127.922
16,74,2013-04-05,10127.922
16,74,2013-04-12,10127.922
16,74,2013-04-19,10127.922
16,74,2013-04-26,10127.922
16,74,2013-05-03,10127.922
16,74,2013-05-10,10127.922
16,74,2013-05-17,10127.922
16,74,2013-05-24,10127.922
16,74,2013-05-31,10127.922
16,74,2013-06-07,10127.922
16,74,2013-06-14,10127.922
16,74,2013-06-21,10127.922
16,74,2013-06-28,10127.922
16,74,2013-07-05,10127.922
16,74,2013-07-12,10127.922
16,74,2013-07-19,10127.922
16,74,2013-07-26,10127.922
16,79,2012-11-02,10194.429
16,79,2012-11-09,10194.429
16,79,2012-11-16,10194.429
16,79,2012-11-23,12065.945
16,79,2012-11-30,10610.008
16,79,2012-12-07,10796.106
16,79,2012-12-14,10796.106
16,79,2012-12-21,10796.106
16,79,2012-12-28,9807.728
16,79,2013-01-04,10254.713
16,79,2013-01-11,10254.713
16,79,2013-01-18,10254.713
16,79,2013-01-25,10254.713
16,79,2013-02-01,10054.666
16,79,2013-02-08,10578.748
16,79,2013-02-15,10054.666
16,79,2013-02-22,10054.666
16,79,2013-03-01,10054.666
16,79,2013-03-08,10054.666
16,79,2013-03-15,10054.666
16,79,2013-03-22,10284.064
16,79,2013-03-29,10054.666
16,79,2013-04-05,10054.666
16,79,2013-04-12,10054.666
16,79,2013-04-19,10054.666
16,79,2013-04-26,10054.666
16,79,2013-05-03,10054.666
16,79,2013-05-10,10054.666
16,79,2013-05-17,10054.666
16,79,2013-05-24,10054.666
16,79,2013-05-31,10054.666
16,79,2013-06-07,10054.666
16,79,2013-06-14,10054.666
16,79,2013-06-21,10054.666
16,79,2013-06-28,10054.666
16,79,2013-07-05,10054.666
16,79,2013-07-12,10054.666
16,79,2013-07-19,10054.666
16,79,2013-07-26,10054.666
16,80,2012-11-02,5813.0527
16,80,2012-11-09,5813.0527
16,80,2012-11-16,5813.0527
16,80,2012-11-23,7684.5703
16,80,2012-11-30,6228.632
16,80,2012-12-07,6719.8643
16,80,2012-12-14,6719.8643
16,80,2012-12-21,6719.8643
16,80,2012-12-28,5731.485
16,80,2013-01-04,5873.337
16,80,2013-01-11,5873.337
16,80,2013-01-18,5873.337
16,80,2013-01-25,5873.337
16,80,2013-02-01,5673.2905
16,80,2013-02-08,6197.373
16,80,2013-02-15,5673.2905
16,80,2013-02-22,5673.2905
16,80,2013-03-01,5673.2905
16,80,2013-03-08,5673.2905
16,80,2013-03-15,5673.2905
16,80,2013-03-22,5902.689
16,80,2013-03-29,5673.2905
16,80,2013-04-05,5673.2905
16,80,2013-04-12,5673.2905
16,80,2013-04-19,5673.2905
16,80,2013-04-26,5673.2905
16,80,2013-05-03,5673.2905
16,80,2013-05-10,5673.2905
16,80,2013-05-17,5673.2905
16,80,2013-05-24,5673.2905
16,80,2013-05-31,5673.2905
16,80,2013-06-07,5673.2905
16,80,2013-06-14,5673.2905
16,80,2013-06-21,5673.2905
16,80,2013-06-28,5673.2905
16,80,2013-07-05,5673.2905
16,80,2013-07-12,5673.2905
16,80,2013-07-19,5673.2905
16,80,2013-07-26,5673.2905
16,81,2012-11-02,6902.157
16,81,2012-11-09,6902.157
16,81,2012-11-16,6902.157
16,81,2012-11-23,8773.674
16,81,2012-11-30,7317.7344
16,81,2012-12-07,7808.966
16,81,2012-12-14,7808.966
16,81,2012-12-21,7808.966
16,81,2012-12-28,6820.5884
16,81,2013-01-04,6962.4404
16,81,2013-01-11,6962.4404
16,81,2013-01-18,6962.4404
16,81,2013-01-25,6962.4404
16,81,2013-02-01,6762.394
16,81,2013-02-08,7286.4756
16,81,2013-02-15,6762.394
16,81,2013-02-22,6762.394
16,81,2013-03-01,6762.394
16,81,2013-03-08,6762.394
16,81,2013-03-15,6762.394
16,81,2013-03-22,6991.7925
16,81,2013-03-29,6762.394
16,81,2013-04-05,6762.394
16,81,2013-04-12,6762.394
16,81,2013-04-19,6762.394
16,81,2013-04-26,6762.394
16,81,2013-05-03,6762.394
16,81,2013-05-10,6762.394
16,81,2013-05-17,6762.394
16,81,2013-05-24,6762.394
16,81,2013-05-31,6762.394
16,81,2013-06-07,6762.394
16,81,2013-06-14,6762.394
16,81,2013-06-21,6762.394
16,81,2013-06-28,6762.394
16,81,2013-07-05,6762.394
16,81,2013-07-12,6762.394
16,81,2013-07-19,6762.394
16,81,2013-07-26,6762.394
16,82,2012-11-02,6902.157
16,82,2012-11-09,6902.157
16,82,2012-11-16,6902.157
16,82,2012-11-23,8773.674
16,82,2012-11-30,7317.7344
16,82,2012-12-07,7808.966
16,82,2012-12-14,7808.966
16,82,2012-12-21,7808.966
16,82,2012-12-28,6820.5884
16,82,2013-01-04,6962.4404
16,82,2013-01-11,6962.4404
16,82,2013-01-18,6962.4404
16,82,2013-01-25,6962.4404
16,82,2013-02-01,6762.394
16,82,2013-02-08,7286.4756
16,82,2013-02-15,6762.394
16,82,2013-02-22,6762.394
16,82,2013-03-01,6762.394
16,82,2013-03-08,6762.394
16,82,2013-03-15,6762.394
16,82,2013-03-22,6991.7925
16,82,2013-03-29,6762.394
16,82,2013-04-05,6762.394
16,82,2013-04-12,6762.394
16,82,2013-04-19,6762.394
16,82,2013-04-26,6762.394
16,82,2013-05-03,6762.394
16,82,2013-05-10,6762.394
16,82,2013-05-17,6762.394
16,82,2013-05-24,6762.394
16,82,2013-05-31,6762.394
16,82,2013-06-07,6762.394
16,82,2013-06-14,6762.394
16,82,2013-06-21,6762.394
16,82,2013-06-28,6762.394
16,82,2013-07-05,6762.394
16,82,2013-07-12,6762.394
16,82,2013-07-19,6762.394
16,82,2013-07-26,6762.394
16,83,2012-11-02,2502.7085
16,83,2012-11-09,2502.7085
16,83,2012-11-16,2502.7085
16,83,2012-11-23,5369.0513
16,83,2012-11-30,3089.3267
16,83,2012-12-07,4861.558
16,83,2012-12-14,4861.558
16,83,2012-12-21,4861.558
16,83,2012-12-28,3307.9634
16,83,2013-01-04,2562.9946
16,83,2013-01-11,2562.9946
16,83,2013-01-18,2562.9946
16,83,2013-01-25,2562.9946
16,83,2013-02-01,2362.9456
16,83,2013-02-08,3710.8154
16,83,2013-02-15,2362.9456
16,83,2013-02-22,2362.9456
16,83,2013-03-01,2362.9456
16,83,2013-03-08,2362.9456
16,83,2013-03-15,2362.9456
16,83,2013-03-22,2592.344
16,83,2013-03-29,2362.9456
16,83,2013-04-05,2362.9456
16,83,2013-04-12,2362.9456
16,83,2013-04-19,2362.9456
16,83,2013-04-26,2362.9456
16,83,2013-05-03,2362.9456
16,83,2013-05-10,2362.9456
16,83,2013-05-17,2362.9456
16,83,2013-05-24,2362.9456
16,83,2013-05-31,2362.9456
16,83,2013-06-07,2362.9456
16,83,2013-06-14,2362.9456
16,83,2013-06-21,2362.9456
16,83,2013-06-28,2362.9456
16,83,2013-07-05,2362.9456
16,83,2013-07-12,2362.9456
16,83,2013-07-19,2362.9456
16,83,2013-07-26,2362.9456
16,85,2012-11-02,2502.7085
16,85,2012-11-09,2502.7085
16,85,2012-11-16,2502.7085
16,85,2012-11-23,5369.0513
16,85,2012-11-30,3089.3267
16,85,2012-12-07,4861.558
16,85,2012-12-14,4861.558
16,85,2012-12-21,4861.558
16,85,2012-12-28,3307.9634
16,85,2013-01-04,2562.9946
16,85,2013-01-11,2562.9946
16,85,2013-01-18,2562.9946
16,85,2013-01-25,2562.9946
16,85,2013-02-01,2362.9456
16,85,2013-02-08,3710.8154
16,85,2013-02-15,2362.9456
16,85,2013-02-22,2362.9456
16,85,2013-03-01,2362.9456
16,85,2013-03-08,2362.9456
16,85,2013-03-15,2362.9456
16,85,2013-03-22,2592.344
16,85,2013-03-29,2362.9456
16,85,2013-04-05,2362.9456
16,85,2013-04-12,2362.9456
16,85,2013-04-19,2362.9456
16,85,2013-04-26,2362.9456
16,85,2013-05-03,2362.9456
16,85,2013-05-10,2362.9456
16,85,2013-05-17,2362.9456
16,85,2013-05-24,2362.9456
16,85,2013-05-31,2362.9456
16,85,2013-06-07,2362.9456
16,85,2013-06-14,2362.9456
16,85,2013-06-21,2362.9456
16,85,2013-06-28,2362.9456
16,85,2013-07-05,2362.9456
16,85,2013-07-12,2362.9456
16,85,2013-07-19,2362.9456
16,85,2013-07-26,2362.9456
16,87,2012-11-02,6637.453
16,87,2012-11-09,6884.4424
16,87,2012-11-16,6884.4424
16,87,2012-11-23,9063.943
16,87,2012-11-30,7777.0947
16,87,2012-12-07,7517.09
16,87,2012-12-14,7517.09
16,87,2012-12-21,7517.09
16,87,2012-12-28,5963.4946
16,87,2013-01-04,6944.7295
16,87,2013-01-11,6944.7295
16,87,2013-01-18,6697.74
16,87,2013-01-25,6697.74
16,87,2013-02-01,6744.681
16,87,2013-02-08,7099.673
16,87,2013-02-15,6497.692
16,87,2013-02-22,6497.692
16,87,2013-03-01,6497.692
16,87,2013-03-08,6744.681
16,87,2013-03-15,6497.692
16,87,2013-03-22,6974.0786
16,87,2013-03-29,6744.681
16,87,2013-04-05,6744.681
16,87,2013-04-12,6744.681
16,87,2013-04-19,6744.681
16,87,2013-04-26,6744.681
16,87,2013-05-03,6744.681
16,87,2013-05-10,6744.681
16,87,2013-05-17,6497.692
16,87,2013-05-24,6744.681
16,87,2013-05-31,6744.681
16,87,2013-06-07,6744.681
16,87,2013-06-14,6744.681
16,87,2013-06-21,6744.681
16,87,2013-06-28,6497.692
16,87,2013-07-05,6744.681
16,87,2013-07-12,6744.681
16,87,2013-07-19,6497.692
16,87,2013-07-26,6497.692
16,90,2012-11-02,9647.348
16,90,2012-11-09,9894.337
16,90,2012-11-16,9894.337
16,90,2012-11-23,12073.838
16,90,2012-11-30,10786.99
16,90,2012-12-07,10526.983
16,90,2012-12-14,10526.983
16,90,2012-12-21,10526.983
16,90,2012-12-28,8973.391
16,90,2013-01-04,9954.621
16,90,2013-01-11,9954.621
16,90,2013-01-18,9707.632
16,90,2013-01-25,9707.632
16,90,2013-02-01,9754.574
16,90,2013-02-08,10109.566
16,90,2013-02-15,9507.585
16,90,2013-02-22,9507.585
16,90,2013-03-01,9507.585
16,90,2013-03-08,9754.574
16,90,2013-03-15,9507.585
16,90,2013-03-22,9983.973
16,90,2013-03-29,9754.574
16,90,2013-04-05,9754.574
16,90,2013-04-12,9754.574
16,90,2013-04-19,9754.574
16,90,2013-04-26,9754.574
16,90,2013-05-03,9754.574
16,90,2013-05-10,9754.574
16,90,2013-05-17,9507.585
16,90,2013-05-24,9754.574
16,90,2013-05-31,9754.574
16,90,2013-06-07,9754.574
16,90,2013-06-14,9754.574
16,90,2013-06-21,9754.574
16,90,2013-06-28,9507.585
16,90,2013-07-05,9754.574
16,90,2013-07-12,9754.574
16,90,2013-07-19,9507.585
16,90,2013-07-26,9507.585
16,91,2012-11-02,6323.808
16,91,2012-11-09,6570.797
16,91,2012-11-16,6570.797
16,91,2012-11-23,8750.298
16,91,2012-11-30,7463.449
16,91,2012-12-07,7203.443
16,91,2012-12-14,7203.443
16,91,2012-12-21,7203.443
16,91,2012-12-28,3924.2234
16,91,2013-01-04,6631.0825
16,91,2013-01-11,6631.0825
16,91,2013-01-18,6384.0933
16,91,2013-01-25,6384.0933
16,91,2013-02-01,6431.034
16,91,2013-02-08,6786.026
16,91,2013-02-15,6184.046
16,91,2013-02-22,6184.046
16,91,2013-03-01,6184.046
16,91,2013-03-08,6431.034
16,91,2013-03-15,6184.046
16,91,2013-03-22,6660.432
16,91,2013-03-29,6431.034
16,91,2013-04-05,6431.034
16,91,2013-04-12,6431.034
16,91,2013-04-19,6431.034
16,91,2013-04-26,6431.034
16,91,2013-05-03,6431.034
16,91,2013-05-10,6431.034
16,91,2013-05-17,6184.046
16,91,2013-05-24,6431.034
16,91,2013-05-31,6431.034
16,91,2013-06-07,6431.034
16,91,2013-06-14,6431.034
16,91,2013-06-21,6431.034
16,91,2013-06-28,6184.046
16,91,2013-07-05,6431.034
